title,video_id,published_at,duration,like_count,dislike_count,comment_count,tags,channel_title,category,video_url,,,,,year,month,duration_minutes,category_name
দেশে প্রথমবারের মতো চ্যানেল 24-এর পর্দায় সংবাদ পাঠ করলেন এআই &#39;অপরাজিতা&#39; | AI Presenter | Channel 24,aLeV04Bz5xk,2023-07-19T13:37:46Z,PT4M36S,27727,0,3719,"['এআই', 'এআই প্রেজেন্টার', 'সংবাদ পাঠ', 'channel 24 news', 'channel 24 news live', 'channel 24 news today', 'channel 24', 'desh 24', 'চ্যানেল 24 নিউজ', 'চ্যানেল 24', 'channel24', 'news', 'bangla news update', 'bangla news', 'bangla news live', 'bangla news today', 'bangla khabar', 'khobor bangla', 'latest bangla news', 'bangla tv news', 'ajker bangla khabar', 'news bangla', 'news bangla live', 'bangladeshi news', 'authentic bangla news']",Channel 24,25,https://www.youtube.com/watch?v=aLeV04Bz5xk,,,,,2023,7,4,News & Politics
Humanity is not that simple | Yuval Noah Harari &amp; Pedro Pinto,4hIlDiVDww4,2023-06-06T14:00:03Z,PT43M36S,9262,0,1211,[],Yuval Noah Harari ,27,https://www.youtube.com/watch?v=4hIlDiVDww4,,,,,2023,6,43,Education
Ai ਕੀ ਹੈ Artificial Intelligence ਕਿੰਨੀ ਖਤਰਨਾਕ ਹੋ ਸਕਦੀ ? AI used in Sidhu MooseWala new song ChatGPT,0abmK8M9czc,2023-06-02T15:38:45Z,PT18M3S,19114,0,640,[],Punjab Made,27,https://www.youtube.com/watch?v=0abmK8M9czc,,,,,2023,6,18,Education
AI Model Gains Thousands of Followers Despite Not Being Real,v5phuCoTCOM,2023-07-27T11:59:20Z,PT1M53S,2110,0,544,"['offbeat', 'technology', 'Finland', 'Inside edition', 'inside_edition', 'ie newsdesk', 'finland', 'artificial intelligence', 'ai model', 'tiktok', 'milla sofia', 'instagram', 'virtual influencer', 'fans', 'catfished', 'followers', 'computer generated', 'not real', 'twitter', 'blonde bombshell']",Inside Edition,25,https://www.youtube.com/watch?v=v5phuCoTCOM,,,,,2023,7,1,News & Politics
Should We Be Fearful of Artificial Intelligence?,YaJ_K2ie3OI,2023-04-19T17:56:44Z,PT7M52S,16509,0,4330,"['Joe Rogan Experience', 'JRE', 'Joe', 'Rogan', 'podcast', 'MMA', 'comedy', 'stand', 'up', 'funny', 'Freak', 'Party']",PowerfulJRE,22,https://www.youtube.com/watch?v=YaJ_K2ie3OI,,,,,2023,4,7,People & Blogs
The Beatles Are Releasing a New Song… Using Artificial Intelligence,mFd8hSk10-w,2023-06-13T23:39:30Z,PT6M17S,680,0,431,"['the beatles', 'john lennon', 'paul mccartney', 'george harrison', 'ringo starr', 'the beatles greatest hits', 'the beatles let it be', 'the beatles yesterday', 'the beatles if they were a good band', 'the beatles here comes the sun', 'the beatles songs', 'the beatles live', 'the beatles come together', 'the beatles hey jude', 'the beatles yellow submarine', 'the beatles ai', 'the beatles dont let me down', 'the beatles now and then', 'john lennon imagine', 'john lennon now and then']",Rock Feed,24,https://www.youtube.com/watch?v=mFd8hSk10-w,,,,,2023,6,6,Entertainment
Sparks of AGI: early experiments with GPT-4,qbIk7-JPB2c,2023-04-06T16:26:28Z,PT48M32S,28975,0,2440,[],Sebastien Bubeck,22,https://www.youtube.com/watch?v=qbIk7-JPB2c,,,,,2023,4,48,People & Blogs
What is artificial intelligence? 🤔 Explained in a minute #TechInAminute #shorts #technology #ai,Cwb9_4YdNyQ,2022-06-24T13:24:08Z,PT51S,9949,0,53,"['artificialintellience', 'ai', 'technology', 'tech', 'web', 'innovation']",VROOK | Learn on the go!,27,https://www.youtube.com/watch?v=Cwb9_4YdNyQ,,,,,2022,6,0,Education
VERY SCARY: AI bot lays out plans to destroy humanity,uKbFym9brW4,2023-04-12T16:30:08Z,PT5M13S,25228,0,10278,"['AI', 'AI bot', 'AI bot technology', 'AI news', 'AI policies', 'Ashley Strohmier', 'Biden', 'Biden administration', 'ChaptGPT', 'FNC', 'FNC Fox & Friends First', 'FOX', 'Fox & Friends First', 'Fox News', 'Fox News Channel', 'Heritage Foundation Tech Policy Center', 'Jake Denton Heritage Foundation', 'OpenAI', 'President Biden', 'Todd Piro', 'US', 'artificial intelligence', 'artificial intelligence threat', 'media', 'news', 'political', 'politics', 'tech', 'technology', 'technology AI', 'technology news']",Fox News,25,https://www.youtube.com/watch?v=uKbFym9brW4,,,,,2023,4,5,News & Politics
AI ಕೈಗೆ ಶಸ್ತ್ರಾಸ್ತ್ರ ಸಿಕ್ಕರೆ ಏನಾಗುತ್ತೆ ಗೊತ್ತಾ? |Artificial Intelligence Threats |ChatGPT |MasthMagaa,W3NEboXvY6Y,2023-04-29T16:30:11Z,PT11M4S,3390,0,182,"['AI Threats', 'Chat GPT', 'Artifical Intelligence', 'Elon Musk', 'Job Displacement', 'GP4', 'Letter', 'Masth Magaa', 'Amar Prasad']",Masth Magaa,28,https://www.youtube.com/watch?v=W3NEboXvY6Y,,,,,2023,4,11,Science & Technology
AI അവതാറുകൾ മനുഷ്യനെ കീഴടക്കുമോ? ഈ വീഡിയോ കണ്ടിട്ട് പറയൂ..Original Vs  Avatar,eiilJapJTwM,2023-04-21T13:30:13Z,PT3M2S,1987,0,223,"['channeliam', 'startup news', 'startup funding', 'success stories', 'business news', 'entrepreneurs', 'funding', 'investors', 'stratups', 'women entrepreneurs']",Channel I'M,24,https://www.youtube.com/watch?v=eiilJapJTwM,,,,,2023,4,3,Entertainment
Get RICH in the A.I. Revolution (2023),KYqEK_T_5M4,2022-12-28T19:00:06Z,PT17M38S,116863,0,5665,"['Alex Hormozi', 'Alex Hormozi Business Tips', 'Alex Hormozi Gym Launch Secrets', 'Hormozi', 'Business guides', 'Business tips', 'Skillsets', 'Skill Stacking', 'The Game Podcast', 'mozination']",Alex Hormozi,27,https://www.youtube.com/watch?v=KYqEK_T_5M4,,,,,2022,12,17,Education
🔥 Artificial Intelligence Full Course 2023 | AI Tutorial for Beginners | Simplilearn,BaFz5q9Ffkg,2023-03-16T15:30:03Z,PT8H36M8S,795,0,15,"['simplilearn', 'artificial intelligence full course', 'artificial intelligence tutorial for beginners', 'ai for beginners', 'artifical intelligence', 'ai projects', 'artificial intelligence course', 'ai course', 'artificial intelligence course for beginners', 'artificial intelligence tutorial', 'artificial intelligence full tutorial', 'artificial intelligence full course with projects', 'ai training', 'artificial intelligence training', 'ml', 'ai', 'ai tutorial', 'what is ai', 'introduction to ai', 'ai applications']",Simplilearn,27,https://www.youtube.com/watch?v=BaFz5q9Ffkg,,,,,2023,3,516,Education
What is State Space Search | Introduction to Problem Solving in Artificial Intelligence,E5jVBqe59EE,2019-12-11T12:53:18Z,PT10M47S,9644,0,162,"['state space search in artificial intelligence in hindi', 'state space search problem', 'state space search artificial intelligence', 'state space search algorithm in artificial intelligence', 'define state space search in artificial intelligence', 'Artificial Intelligence', 'artificial intelligence lecture', 'artificial intelligence tutorial', 'artificial intelligence state space?', 'ai state space', 'state space notes ai', 'ai notes', 'ai lecture in hindi', 'artificial intelligence sanjay pathak']",Gate Smashers,27,https://www.youtube.com/watch?v=E5jVBqe59EE,,,,,2019,12,10,Education
Why Musk and some experts call for a pause on the development of powerful AI systems | DW News,iI_RNK4X2wg,2023-03-29T21:15:02Z,PT4M28S,1733,0,959,"['DW News', 'elon musk ai', 'ai system development', 'GPT-4', 'Musk open letter', 'AI safety']",DW News,25,https://www.youtube.com/watch?v=iI_RNK4X2wg,,,,,2023,3,4,News & Politics
"OpenAI Co-founder Greg Brockman on ChatGPT, DALL·E and the Impact of Generative AI | SXSW 2023",YtJEfTTD_Y4,2023-03-12T17:00:17Z,PT1H2M45S,3423,0,370,"['SXSW', 'South By Southwest', 'Southby', 'Fest', 'Festival', 'Austin', 'Texas', 'Conference', 'Lineup', 'Keynote', 'Speaker', 'Panel', 'Interview', 'Music', 'Film', 'Movie', 'Interactive', 'Tech', 'Technology', 'Gaming', 'Video Games', 'Media', 'Entertainment', 'News', 'Business', 'Creative', 'Entrepreneur', 'Development', 'Red Carpet', 'Live', 'Performance', 'Showcase', 'Concert', 'TV', 'Television', 'artificial intelligence', 'ai', 'chatgpt', 'dall-e']",SXSW,24,https://www.youtube.com/watch?v=YtJEfTTD_Y4,,,,,2023,3,62,Entertainment
Ethical Concerns with Artificial Intelligence in Medicine,WsFjb3RZ55c,2023-08-28T04:04:58Z,PT30M29S,0,0,0,[],Steven Bradley MD,27,https://www.youtube.com/watch?v=WsFjb3RZ55c,,,,,2023,8,30,Education
"OpenAI Co-founder Greg Brockman on ChatGPT, DALL·E and the Impact of Generative AI | SXSW 2023",YtJEfTTD_Y4,2023-03-12T17:00:17Z,PT1H2M45S,3423,0,370,"['SXSW', 'South By Southwest', 'Southby', 'Fest', 'Festival', 'Austin', 'Texas', 'Conference', 'Lineup', 'Keynote', 'Speaker', 'Panel', 'Interview', 'Music', 'Film', 'Movie', 'Interactive', 'Tech', 'Technology', 'Gaming', 'Video Games', 'Media', 'Entertainment', 'News', 'Business', 'Creative', 'Entrepreneur', 'Development', 'Red Carpet', 'Live', 'Performance', 'Showcase', 'Concert', 'TV', 'Television', 'artificial intelligence', 'ai', 'chatgpt', 'dall-e']",SXSW,24,https://www.youtube.com/watch?v=YtJEfTTD_Y4,,,,,2023,3,62,Entertainment
SATNAC Conference | Navigating artificial intelligence in connected society,2L3EQ62sxY4,2023-08-25T16:51:51Z,PT7M5S,0,0,0,[],eNCA,25,https://www.youtube.com/watch?v=2L3EQ62sxY4,,,,,2023,8,7,News & Politics
JioAirFiber To Be Launched On Sep 19; Ambani Promises Artificial Intelligence For All | CNBC TV18,6i2LYV7uZQg,2023-08-28T13:13:12Z,PT2M37S,8,0,0,"['jio airfiber', 'jio airfiber launch date', 'jio airfiber price', 'jio airfiber plans', 'jio airfiber speed test', 'airtel airfiber', 'jio airfiber connection', 'jio airfiber installation', 'airtel airfiber 5g', 'airtel airfiber plans', 'airtel airfiber connection', 'jio airfiber 5g', 'jio 5g airfiber', 'jio airfiber device', 'jio airfiber unboxing', 'jio airfiber first look', 'airfiber jio launch date', 'airtel airfiber installation', 'airfiber', 'airfiber jio', '46th Reliance Industries AGM live updates', 'cnbctv18']",CNBC-TV18,25,https://www.youtube.com/watch?v=6i2LYV7uZQg,,,,,2023,8,2,News & Politics
Cara Mudah Optimalisasi Artificial Intelligence untuk Pembelajaran,DqritHyurA8,2023-08-26T09:30:33Z,PT8M7S,345,0,1640,[],Belajar Era Digital,27,https://www.youtube.com/watch?v=DqritHyurA8,,,,,2023,8,8,Education
MSc Artificial Intelligence (Rishil Darne) - University of Stirling,R-JberKDfkk,2023-08-28T16:00:18Z,PT2M5S,13,0,4,"['University of Stirling', 'University', 'Stirling', 'Scotland', 'International', 'stirling uni', 'stirling university', 'united kingdom', 'study in scotland', 'study in the uk', 'stir uni', 'university life', 'uni life', 'student life', 'student advice', 'postgraduate', 'undergraduate', 'study']",University of Stirling,27,https://www.youtube.com/watch?v=R-JberKDfkk,,,,,2023,8,2,Education
Is using artificial intelligence an answer to keeping students safe in school?,TNCBJ53iE9M,2023-08-29T20:00:07Z,PT3M38S,1,0,1,"['Coastal VA', 'Hampton Roads', 'News', 'North Carolina', 'Northeast NC', 'Virginia', 'WTKR', 'WTKR News']",WTKR News 3,25,https://www.youtube.com/watch?v=TNCBJ53iE9M,,,,,2023,8,3,News & Politics
Advances in artificial intelligence raise new ethics concerns,l5nTlHeqYOQ,2023-01-10T23:53:03Z,PT8M1S,699,0,0,"['ai art', 'ai writing', 'artificial intelligence', 'chat gpt']",PBS NewsHour,24,https://www.youtube.com/watch?v=l5nTlHeqYOQ,,,,,2023,1,8,Entertainment
AI Genius Oliver Edholm - What&#39;s next for Artificial Intelligence?,fYZkFrz0KVU,2023-08-30T06:59:54Z,PT55S,4,0,0,[],Rejlers Play,28,https://www.youtube.com/watch?v=fYZkFrz0KVU,,,,,2023,8,0,Science & Technology
I Tried to Convince Intelligent AI NPCs They are Living in a Simulation,aihq6jhdW-Q,2023-07-27T22:46:09Z,PT16M53S,76122,0,6971,"['smart npc', 'ai npc', 'ai smart npc', 'unreal engine', 'unreal engine 5', 'talking npc', 'talking ai npc', 'converse', 'conversation', 'interacting', 'artificial intelligence', 'ai npc unreal engine', 'unreal engine 5 release', 'unreal engine 5 new features', 'unreal engine 5 next-gen', 'unreal engine 5 nanite', 'unreal engine 5 lumen', 'ue5 release', 'ue5 next gen', 'unreal engine 5 open world games', 'ai npc game']",TmarTn2,20,https://www.youtube.com/watch?v=aihq6jhdW-Q,,,,,2023,7,16,Gaming
AI ने दिखाई Chhatrapati Shivaji Maharaj की photo 😳 | Must WATCH | #shorts #ai,5Iw-y9DmddU,2023-02-28T18:20:46Z,PT37S,487216,0,5801,"['how ai is powerful', 'ai created photo', 'chhatrapati shivaji photo', 'chhatrapati shivaji picture', 'chhatrapati shivaji life', 'artificial intelligence', 'machine learning', 'how ai is effective', 'how ai will influence industry', 'how ai works', 'how ai is dangerous', 'shorts', 'trending', 'viral video']",Manvendra Chauhan,22,https://www.youtube.com/watch?v=5Iw-y9DmddU,,,,,2023,2,0,People & Blogs
What is Artificial Intelligence? | Revelations of IT Expert Ramsha Khurram | Geo Pakistan,n_ag1-KXWjI,2023-03-07T10:15:04Z,PT8M58S,193,0,8,"['Geo Pakistan', 'Morinig Show', 'political', 'entertainment', 'Talk Show', 'current affairs', 'Pakistan', 'Abdullah Sultan', 'Pakistan Updates', 'huma amir shah', 'New taxes imposed', 'subsidies removed', 'dollar freed', 'IMF', '7th March 2023', 'What is Artificial Intelligence', 'Revelations', 'IT Expert', 'Ramsha Khurram']",Geo News,25,https://www.youtube.com/watch?v=n_ag1-KXWjI,,,,,2023,3,8,News & Politics
EXCLUSIVE || உலகின் முதல் மனித ரோபோவுடன் பிரத்யேக நேர்காணல்.. | Robot Sophia Interview,bgimBXYfaqA,2023-04-26T01:30:11Z,PT11M22S,38265,0,2413,"['sophia robot', 'robot sophia', 'sophia the robot', 'robot', 'sophia', 'sophia robot destroy humans', 'ai robot', 'robots', 'ai sophia', 'robot sophia scary robot', 'ameca robot', 'robot sophia 2017', 'ai robots', 'scary robot', 'robot ameca', 'viral robot', 'sophia robot interview', 'sophia robot charlie rose', 'ai robot sophia', 'sophia la robot', 'human robot', 'robot sophia 2019', 'humanoid robot', 'sophia robot citizen', 'robot sophia uyanıyor', 'robot sophia interview', 'sophia robot kill humans', 'Thanthi tv']",Thanthi TV,25,https://www.youtube.com/watch?v=bgimBXYfaqA,,,,,2023,4,11,News & Politics
"Manfaatkan Artificial Intelligence, untuk Kualitas Pembelajaran yang Lebih Baik",sgwWF_orNAQ,2023-08-27T14:30:17Z,PT8M1S,275,0,1376,"['artificial intelligence', 'ai', 'ai uncovered', 'ai news', 'what is artificial intelligence', 'stages of artificial intelligence', 'what is ai', 'artificial intelligence stages', 'ai for beginners']",Belajar Era Digital,27,https://www.youtube.com/watch?v=sgwWF_orNAQ,,,,,2023,8,8,Education
Artificial Intelligence &amp; The Antichrist,jMYeLjGEO7M,2023-06-17T00:00:11Z,PT1H19S,3580,0,550,"['Randy Kay', 'NDE', 'Near Death Experience', 'Heaven', 'I spent time in heaven']",Randy Kay,24,https://www.youtube.com/watch?v=jMYeLjGEO7M,,,,,2023,6,60,Entertainment
Don&#39;t Do Artificial Intelligence Course ! 5 Reasons | AI Telugu,oVCSUXPBOXg,2023-06-10T11:40:00Z,PT9M26S,343,0,31,"['ai telugu', 'artificial intelligence', 'ai technology telugu', 'Ai facts', 'ai free course', 'Artificial intelligence course Telugu', 'Challanges in artificial intelligence course', 'AI free course', 'artificial intelligence road map Telugu', 'importance of artificial intelligence', 'mistakes in artificial intelligence course']",AI Telugu,28,https://www.youtube.com/watch?v=oVCSUXPBOXg,,,,,2023,6,9,Science & Technology
Artificial Intelligence  | &#39;Nuclear war is a FAIR comparison&#39; Tom Harwood &amp; Richard Tice discuss,JA9wFHE5zHc,2023-05-31T09:56:55Z,PT7M38S,260,0,189,['GB news'],GBNews,25,https://www.youtube.com/watch?v=JA9wFHE5zHc,,,,,2023,5,7,News & Politics
Waa Maxay Aaladda Garaadka leh ee Artificial Intelligence | AI |,wyLHHfayJ8I,2021-09-09T10:52:44Z,PT7M44S,513,0,7,"['ASTAAN', 'ASTAAN TV', 'QAACI SHOW']",Astaan,22,https://www.youtube.com/watch?v=wyLHHfayJ8I,,,,,2021,9,7,People & Blogs
Artificial Intelligence (AI) | What it Means for YOU in 2023,ybIRE2B1NkQ,2023-03-02T12:00:45Z,PT8M27S,709,0,39,"['artificial intelligence', 'ai 2023', 'ai 2023 predictions', 'artificial intelligence marketing strategy', 'what is artificial intelligence', 'hubspot', 'hubspot marketing', 'what is ai']",HubSpot Marketing ,27,https://www.youtube.com/watch?v=ybIRE2B1NkQ,,,,,2023,3,8,Education
Generalist Artificial Intelligence Not Yet AGI! | Ramin Hasani | TEDxBoston,ynjcSGI5D28,2023-05-25T14:27:54Z,PT5M39S,84,0,1,"['AI', 'Algorithm', 'Engineering', 'English', 'Finance', 'Immigration', 'Math', 'Science', 'TEDxTalks', '[TEDxEID:53719]']",TEDx Talks,29,https://www.youtube.com/watch?v=ynjcSGI5D28,,,,,2023,5,5,Nonprofits & Activism
Artificial Intelligence making its way to Calgary classrooms,tsys_qyHjOU,2023-08-29T00:40:48Z,PT2M5S,5,0,4,"['citynewsyoutube', 'region=calgary', 'section=local']",CityNews,25,https://www.youtube.com/watch?v=tsys_qyHjOU,,,,,2023,8,2,News & Politics
Artificial Intelligence making its way to Calgary classrooms,tsys_qyHjOU,2023-08-29T00:40:48Z,PT2M5S,5,0,4,"['citynewsyoutube', 'region=calgary', 'section=local']",CityNews,25,https://www.youtube.com/watch?v=tsys_qyHjOU,,,,,2023,8,2,News & Politics
എന്താണ് Artificial Intelligence | Explained in Malayalam,IssB4wkge4o,2022-11-25T13:00:06Z,PT20M7S,5525,0,225,[],Allen Thomas,22,https://www.youtube.com/watch?v=IssB4wkge4o,,,,,2022,11,20,People & Blogs
Depth First Search (DFS) with example | Uninformed Search | Artificial Intelligence,f8luGFRtshY,2019-03-31T15:54:56Z,PT9M13S,15594,0,279,"['BFS', 'BFS Vs DFS', 'BFS in AI', 'BFS in artificial intelligence', 'BFS Vs DFS in artificial intelligence', 'BFS with example', 'net 2022', 'Uninformed Search', 'informed Search', 'informed vs Uninformed Search', 'depth first search algorithm', 'depth first search in artificial intelligence', 'depth first search and breadth first search', 'depth first search in hindi', 'depth first search algorithm in artificial intelligence', 'Depth First Search', 'Computer Science', 'gate 2022', 'Algorithm (Award Discipline)']",Gate Smashers,27,https://www.youtube.com/watch?v=f8luGFRtshY,,,,,2019,3,9,Education
কৃত্রিম বুদ্ধিমত্তা | মানবজাতির সবশেষ আবিষ্কার | আদ্যোপান্ত | Artificial Intelligence | Adyopanto,qFGyfg-VtLE,2021-12-03T04:00:11Z,PT18M50S,3783,0,180,"['Artificial Intelligence', 'Bangla Video On The Artificial Intelligence', 'What Is Artificial Intelligence', 'History Of Artificial Intelligence', 'Unbelievable Artificial Intelligence Facts', 'Bangla Documentary', 'কৃত্রিম বুদ্ধিমত্তা', 'কৃত্রিম বুদ্ধিমত্তা কি', 'কৃত্রিম বুদ্ধিমত্তা কেন তৈরি করা হয়েছে', 'কৃত্রিম বুদ্ধিমত্তা কিভাবে কাজ করে', 'কৃত্রিম বুদ্ধিমত্তার পরিণতি কি হবে', 'বুদ্ধিমান কম্পিউটার', 'কৃত্রিম বুদ্ধিমত্তার ক্ষতিকর দিক', 'কৃত্রিম বুদ্ধিমত্তা এর ইতিহাস', 'বাংলা ডকুমেন্টারি']",ADYOPANTO,27,https://www.youtube.com/watch?v=qFGyfg-VtLE,,,,,2021,12,18,Education
